batter,bowler,innings,overs,ballnumber,isWicketDelivery,batsman_run,team,avg_runs_per_ball
KL Rahul,Kartik Tyagi,2,2,6,0,0,LSG,1.456521739
KL Rahul,CH Morris,2,4,1,0,0,LSG,1.145048815
KL Rahul,CH Morris,2,4,6,0,0,LSG,1.145048815
KL Rahul,Sandeep Sharma,1,0,1,0,0,LSG,1.084865629
KL Rahul,Sandeep Sharma,1,0,2,0,0,LSG,1.084865629
KL Rahul,B Kumar,1,1,1,0,0,LSG,0.92303433
KL Rahul,B Kumar,1,1,2,0,0,LSG,0.92303433
KL Rahul,Sandeep Sharma,1,2,2,0,0,LSG,1.084865629
KL Rahul,Sandeep Sharma,1,2,3,0,0,LSG,1.084865629
KL Rahul,Sandeep Sharma,1,2,4,0,0,LSG,1.084865629
KL Rahul,B Kumar,1,3,1,0,0,LSG,0.92303433
KL Rahul,B Kumar,1,3,2,0,0,LSG,0.92303433
KL Rahul,B Kumar,1,3,3,0,0,LSG,0.92303433
KL Rahul,JO Holder,1,4,1,1,0,LSG,1.345345345
KL Rahul,Shivam Mavi,2,1,1,0,0,LSG,1.273311897
KL Rahul,Shivam Mavi,2,1,2,0,0,LSG,1.273311897
KL Rahul,Shivam Mavi,2,1,3,0,0,LSG,1.273311897
KL Rahul,TG Southee,2,2,2,0,0,LSG,1.203761755
KL Rahul,Shivam Mavi,2,3,1,0,0,LSG,1.273311897
KL Rahul,Shivam Mavi,2,3,2,0,0,LSG,1.273311897
KL Rahul,DL Chahar,2,0,6,0,0,LSG,1.20018797
KL Rahul,JR Hazlewood,2,1,3,0,0,LSG,1.193146417
KL Rahul,JR Hazlewood,2,1,4,0,0,LSG,1.193146417
KL Rahul,JR Hazlewood,2,1,5,0,0,LSG,1.193146417
KL Rahul,JR Hazlewood,2,3,4,0,0,LSG,1.193146417
KL Rahul,JR Hazlewood,2,3,6,0,0,LSG,1.193146417
KL Rahul,Mohammed Siraj,2,0,4,0,0,LSG,1.327922078
KL Rahul,Mohammed Siraj,2,0,5,0,0,LSG,1.327922078
KL Rahul,Mohammed Siraj,2,0,6,0,0,LSG,1.327922078
KL Rahul,Mohammed Siraj,2,2,5,0,0,LSG,1.327922078
KL Rahul,Mohammed Siraj,2,2,6,0,0,LSG,1.327922078
KL Rahul,HV Patel,2,5,1,0,0,LSG,1.32885906
KL Rahul,Shivam Mavi,1,0,1,0,0,LSG,1.273311897
KL Rahul,Shivam Mavi,1,0,5,0,0,LSG,1.273311897
KL Rahul,Shivam Mavi,1,0,6,0,0,LSG,1.273311897
KL Rahul,PJ Cummins,1,1,5,0,0,LSG,1.213808463
KL Rahul,PJ Cummins,1,1,6,0,0,LSG,1.213808463
KL Rahul,SP Narine,1,3,2,0,0,LSG,1.044340723
KL Rahul,SP Narine,1,3,5,0,0,LSG,1.044340723
KL Rahul,Shivam Mavi,1,4,3,0,0,LSG,1.273311897
KL Rahul,Shivam Mavi,1,4,4,0,0,LSG,1.273311897
KL Rahul,Shivam Mavi,1,4,5,0,0,LSG,1.273311897
KL Rahul,Shivam Mavi,1,4,6,0,0,LSG,1.273311897
KL Rahul,PJ Cummins,1,5,4,1,0,LSG,1.213808463
KL Rahul,TA Boult,2,0,1,0,0,LSG,1.115420129
KL Rahul,TA Boult,2,0,2,0,0,LSG,1.115420129
KL Rahul,KH Pandya,2,1,1,0,0,LSG,1.193029491
KL Rahul,JJ Bumrah,2,2,2,0,0,LSG,1.032291667
KL Rahul,JJ Bumrah,2,2,3,0,0,LSG,1.032291667
KL Rahul,JJ Bumrah,2,2,4,0,0,LSG,1.032291667
KL Rahul,RD Chahar,2,4,1,0,0,LSG,1.23880597
KL Rahul,RD Chahar,2,4,2,0,0,LSG,1.23880597
KL Rahul,JJ Bumrah,2,5,1,0,0,LSG,1.032291667
KL Rahul,KK Ahmed,1,2,5,0,0,LSG,1.267676768
KL Rahul,B Kumar,1,3,1,1,0,LSG,0.92303433
KL Rahul,CR Woakes,1,0,1,0,0,LSG,1.390532544
KL Rahul,CR Woakes,1,0,2,0,0,LSG,1.390532544
KL Rahul,CR Woakes,1,0,3,0,0,LSG,1.390532544
KL Rahul,CR Woakes,1,0,5,0,0,LSG,1.390532544
KL Rahul,CR Woakes,1,2,1,0,0,LSG,1.390532544
KL Rahul,CR Woakes,1,2,2,0,0,LSG,1.390532544
KL Rahul,LI Meriwala,1,3,5,0,0,LSG,2.076923077
KL Rahul,R Ashwin,1,4,1,0,0,LSG,1.034958602
KL Rahul,R Ashwin,1,4,4,0,0,LSG,1.034958602
KL Rahul,K Rabada,1,5,2,0,0,LSG,1.228476821
KL Rahul,K Rabada,1,5,3,0,0,LSG,1.228476821
KL Rahul,K Rabada,1,5,4,0,0,LSG,1.228476821
KL Rahul,K Rabada,1,5,5,0,0,LSG,1.228476821
KL Rahul,DL Chahar,1,0,1,0,0,LSG,1.20018797
KL Rahul,C Sakariya,1,0,1,0,0,LSG,1.034285714
KL Rahul,C Sakariya,1,2,1,0,0,LSG,1.034285714
KL Rahul,C Sakariya,1,2,2,0,0,LSG,1.034285714
KL Rahul,DR Sams,2,0,1,0,0,LSG,1.026041667
KL Rahul,DR Sams,2,0,2,0,0,LSG,1.026041667
KL Rahul,DR Sams,2,0,3,0,0,LSG,1.026041667
KL Rahul,DR Sams,2,0,5,0,0,LSG,1.026041667
KL Rahul,AR Patel,2,2,2,1,0,LSG,1.194954128
KL Rahul,KK Ahmed,2,1,1,0,0,LSG,1.267676768
KL Rahul,CH Morris,2,0,1,0,0,LSG,1.145048815
KL Rahul,CH Morris,2,0,2,0,0,LSG,1.145048815
KL Rahul,Navdeep Saini,2,1,1,0,0,LSG,1.29020979
KL Rahul,Navdeep Saini,2,1,3,0,0,LSG,1.29020979
KL Rahul,Navdeep Saini,2,1,4,0,0,LSG,1.29020979
KL Rahul,Navdeep Saini,2,1,5,0,0,LSG,1.29020979
KL Rahul,Navdeep Saini,2,1,6,0,0,LSG,1.29020979
KL Rahul,CH Morris,2,2,5,0,0,LSG,1.145048815
KL Rahul,YS Chahal,2,3,1,0,0,LSG,1.301790281
KL Rahul,JD Unadkat,1,0,4,0,0,LSG,1.203910615
KL Rahul,AS Rajpoot,1,1,1,0,0,LSG,1.342657343
KL Rahul,JC Archer,1,3,4,0,0,LSG,0.822535211
KL Rahul,JC Archer,1,3,5,0,0,LSG,0.822535211
KL Rahul,JC Archer,1,5,4,0,0,LSG,0.822535211
KL Rahul,PJ Cummins,2,0,1,0,0,LSG,1.213808463
KL Rahul,PJ Cummins,2,0,4,0,0,LSG,1.213808463
KL Rahul,PJ Cummins,2,0,5,0,0,LSG,1.213808463
KL Rahul,M Prasidh Krishna,2,1,1,0,0,LSG,1.198924731
KL Rahul,M Prasidh Krishna,2,1,3,0,0,LSG,1.198924731
KL Rahul,PJ Cummins,2,4,1,0,0,LSG,1.213808463
KL Rahul,PJ Cummins,2,4,4,0,0,LSG,1.213808463
KL Rahul,KH Pandya,2,1,1,0,0,LSG,1.193029491
KL Rahul,KH Pandya,2,1,2,0,0,LSG,1.193029491
KL Rahul,KH Pandya,2,1,6,0,0,LSG,1.193029491
KL Rahul,TA Boult,2,2,4,0,0,LSG,1.115420129
KL Rahul,TA Boult,2,2,6,0,0,LSG,1.115420129
KL Rahul,DL Chahar,1,0,2,0,0,LSG,1.20018797
KL Rahul,DL Chahar,1,0,3,0,0,LSG,1.20018797
KL Rahul,DL Chahar,1,0,4,0,0,LSG,1.20018797
KL Rahul,SM Curran,1,1,4,0,0,LSG,1.213017751
KL Rahul,DL Chahar,1,2,1,0,0,LSG,1.20018797
KL Rahul,DL Chahar,1,2,4,0,0,LSG,1.20018797
KL Rahul,DL Chahar,1,4,6,0,0,LSG,1.20018797
KL Rahul,SN Thakur,1,5,5,0,0,LSG,1.34501845
KL Rahul,UT Yadav,1,0,1,0,0,LSG,1.157854985
KL Rahul,UT Yadav,1,0,5,0,0,LSG,1.157854985
KL Rahul,DW Steyn,1,1,2,0,0,LSG,0.946443515
KL Rahul,DW Steyn,1,1,5,0,0,LSG,0.946443515
KL Rahul,DW Steyn,1,1,6,0,0,LSG,0.946443515
KL Rahul,UT Yadav,1,2,5,0,0,LSG,1.157854985
KL Rahul,UT Yadav,1,2,6,0,0,LSG,1.157854985
KL Rahul,Navdeep Saini,1,3,6,0,0,LSG,1.29020979
KL Rahul,DL Chahar,1,0,6,0,0,LSG,1.20018797
KL Rahul,DL Chahar,1,2,1,0,0,LSG,1.20018797
KL Rahul,DL Chahar,1,2,2,0,0,LSG,1.20018797
KL Rahul,SM Curran,1,3,4,0,0,LSG,1.213017751
KL Rahul,SN Thakur,1,4,5,0,0,LSG,1.34501845
KL Rahul,SN Thakur,1,4,6,0,0,LSG,1.34501845
KL Rahul,TA Boult,2,2,3,0,0,LSG,1.115420129
KL Rahul,KH Pandya,2,3,3,0,0,LSG,1.193029491
KL Rahul,JJ Bumrah,2,4,1,0,0,LSG,1.032291667
KL Rahul,A Nortje,2,0,1,0,0,LSG,1.17571885
KL Rahul,A Nortje,2,0,2,0,0,LSG,1.17571885
KL Rahul,MM Sharma,2,1,1,0,0,LSG,1.285714286
KL Rahul,MM Sharma,2,1,3,0,0,LSG,1.285714286
KL Rahul,MM Sharma,2,1,5,0,0,LSG,1.285714286
KL Rahul,MM Sharma,2,1,6,0,0,LSG,1.285714286
KL Rahul,MM Sharma,2,1,7,0,0,LSG,1.285714286
KL Rahul,A Nortje,2,3,1,0,0,LSG,1.17571885
KL Rahul,A Nortje,2,3,3,0,0,LSG,1.17571885
KL Rahul,MM Sharma,2,4,3,1,0,LSG,1.285714286
KL Rahul,Sandeep Sharma,2,3,6,0,0,LSG,1.084865629
KL Rahul,B Kumar,2,4,3,0,0,LSG,0.92303433
KL Rahul,B Kumar,2,4,4,0,0,LSG,0.92303433
KL Rahul,Rashid Khan,2,5,5,0,0,LSG,1.210526316
KL Rahul,UT Yadav,2,3,4,0,0,LSG,1.157854985
KL Rahul,UT Yadav,2,3,5,0,0,LSG,1.157854985
KL Rahul,UT Yadav,2,3,7,0,0,LSG,1.157854985
KL Rahul,YS Chahal,2,5,1,0,0,LSG,1.301790281
KL Rahul,YS Chahal,2,5,4,0,0,LSG,1.301790281
KL Rahul,JC Archer,1,5,6,0,0,LSG,0.822535211
KL Rahul,B Kumar,2,4,4,0,0,LSG,0.92303433
KL Rahul,B Kumar,2,4,5,0,0,LSG,0.92303433
KL Rahul,B Kumar,2,4,6,0,0,LSG,0.92303433
KL Rahul,JC Archer,2,3,4,0,0,LSG,0.822535211
KL Rahul,JC Archer,2,3,6,0,0,LSG,0.822535211
KL Rahul,JC Archer,2,3,7,0,0,LSG,0.822535211
KL Rahul,BA Stokes,2,4,2,0,0,LSG,1.416216216
KL Rahul,Avesh Khan,1,1,5,0,0,LSG,1.287709497
KL Rahul,Avesh Khan,1,3,5,0,0,LSG,1.287709497
KL Rahul,Avesh Khan,1,3,6,0,0,LSG,1.287709497
KL Rahul,LE Plunkett,1,4,3,1,0,LSG,1.568181818
KL Rahul,CR Woakes,1,0,1,0,0,LSG,1.390532544
KL Rahul,CR Woakes,1,0,2,0,0,LSG,1.390532544
KL Rahul,CR Woakes,1,0,5,0,0,LSG,1.390532544
KL Rahul,UT Yadav,1,1,6,0,0,LSG,1.157854985
KL Rahul,K Khejroliya,1,2,4,0,0,LSG,1.944444444
KL Rahul,TA Boult,2,0,1,0,0,LSG,1.115420129
KL Rahul,TA Boult,2,0,3,0,0,LSG,1.115420129
KL Rahul,A Mishra,2,2,6,0,0,LSG,1.167832168
KL Rahul,Mustafizur Rahman,2,0,2,0,1,LSG,1.042492918
KL Rahul,Mustafizur Rahman,2,0,5,0,1,LSG,1.042492918
KL Rahul,C Sakariya,2,1,4,0,1,LSG,1.034285714
KL Rahul,Kartik Tyagi,2,2,7,0,1,LSG,1.456521739
KL Rahul,C Sakariya,2,3,4,0,1,LSG,1.034285714
KL Rahul,C Sakariya,2,3,6,0,1,LSG,1.034285714
KL Rahul,CH Morris,2,4,3,0,1,LSG,1.145048815
KL Rahul,CH Morris,2,4,7,0,1,LSG,1.145048815
KL Rahul,Mustafizur Rahman,2,5,1,0,1,LSG,1.042492918
KL Rahul,Mustafizur Rahman,2,5,5,0,1,LSG,1.042492918
KL Rahul,Sandeep Sharma,1,0,3,0,1,LSG,1.084865629
KL Rahul,Sandeep Sharma,1,0,5,0,1,LSG,1.084865629
KL Rahul,B Kumar,1,1,5,0,1,LSG,0.92303433
KL Rahul,Sandeep Sharma,1,2,6,0,1,LSG,1.084865629
KL Rahul,B Kumar,1,3,6,0,1,LSG,0.92303433
KL Rahul,TG Southee,2,0,1,0,1,LSG,1.203761755
KL Rahul,TG Southee,2,0,4,0,1,LSG,1.203761755
KL Rahul,TG Southee,2,2,4,0,1,LSG,1.203761755
KL Rahul,Shivam Mavi,2,3,3,0,1,LSG,1.273311897
KL Rahul,CV Varun,2,4,1,0,1,LSG,1.119170984
KL Rahul,CV Varun,2,4,6,0,1,LSG,1.119170984
KL Rahul,SP Narine,2,5,1,0,1,LSG,1.044340723
KL Rahul,SP Narine,2,5,5,0,1,LSG,1.044340723
KL Rahul,DL Chahar,2,0,1,0,1,LSG,1.20018797
KL Rahul,JR Hazlewood,2,1,6,0,1,LSG,1.193146417
KL Rahul,DL Chahar,2,2,3,0,1,LSG,1.20018797
KL Rahul,Mohammed Siraj,2,0,1,0,1,LSG,1.327922078
KL Rahul,GHS Garton,2,1,1,0,1,LSG,1.53030303
KL Rahul,GHS Garton,2,1,7,0,1,LSG,1.53030303
KL Rahul,Mohammed Siraj,2,2,2,0,1,LSG,1.327922078
KL Rahul,GHS Garton,2,3,5,0,1,LSG,1.53030303
KL Rahul,GHS Garton,2,3,7,0,1,LSG,1.53030303
KL Rahul,Shahbaz Ahmed,2,4,2,0,1,LSG,1.345679012
KL Rahul,Shahbaz Ahmed,2,4,6,0,1,LSG,1.345679012
KL Rahul,HV Patel,2,5,2,0,1,LSG,1.32885906
KL Rahul,HV Patel,2,5,6,0,1,LSG,1.32885906
KL Rahul,Shivam Mavi,1,0,2,0,1,LSG,1.273311897
KL Rahul,Shivam Mavi,1,2,4,0,1,LSG,1.273311897
KL Rahul,SP Narine,1,3,3,0,1,LSG,1.044340723
KL Rahul,SP Narine,1,3,6,0,1,LSG,1.044340723
KL Rahul,Shivam Mavi,1,4,1,0,1,LSG,1.273311897
KL Rahul,TA Boult,2,0,3,0,1,LSG,1.115420129
KL Rahul,KH Pandya,2,1,4,0,1,LSG,1.193029491
KL Rahul,JJ Bumrah,2,2,6,0,1,LSG,1.032291667
KL Rahul,TA Boult,2,3,1,0,1,LSG,1.115420129
KL Rahul,TA Boult,2,3,5,0,1,LSG,1.115420129
KL Rahul,RD Chahar,2,4,3,0,1,LSG,1.23880597
KL Rahul,RD Chahar,2,4,6,0,1,LSG,1.23880597
KL Rahul,JJ Bumrah,2,5,2,0,1,LSG,1.032291667
KL Rahul,Abhishek Sharma,1,0,1,0,1,LSG,1.105263158
KL Rahul,B Kumar,1,1,1,0,1,LSG,0.92303433
KL Rahul,B Kumar,1,1,5,0,1,LSG,0.92303433
KL Rahul,KK Ahmed,1,2,6,0,1,LSG,1.267676768
KL Rahul,CR Woakes,1,0,6,0,1,LSG,1.390532544
KL Rahul,LI Meriwala,1,1,2,0,1,LSG,2.076923077
KL Rahul,CR Woakes,1,2,3,0,1,LSG,1.390532544
KL Rahul,LI Meriwala,1,3,6,0,1,LSG,2.076923077
KL Rahul,R Ashwin,1,4,2,0,1,LSG,1.034958602
KL Rahul,R Ashwin,1,4,6,0,1,LSG,1.034958602
KL Rahul,K Rabada,1,5,6,0,1,LSG,1.228476821
KL Rahul,DL Chahar,1,0,2,0,1,LSG,1.20018797
KL Rahul,C Sakariya,1,0,2,0,1,LSG,1.034285714
KL Rahul,Mustafizur Rahman,1,1,4,0,1,LSG,1.042492918
KL Rahul,C Sakariya,1,2,3,0,1,LSG,1.034285714
KL Rahul,DR Sams,2,0,6,0,1,LSG,1.026041667
KL Rahul,K Rabada,2,1,1,0,1,LSG,1.228476821
KL Rahul,K Rabada,2,1,6,0,1,LSG,1.228476821
KL Rahul,Sandeep Sharma,2,0,1,0,1,LSG,1.084865629
KL Rahul,KK Ahmed,2,1,2,0,1,LSG,1.267676768
KL Rahul,CH Morris,2,0,3,0,1,LSG,1.145048815
KL Rahul,CH Morris,2,2,7,0,1,LSG,1.145048815
KL Rahul,YS Chahal,2,3,2,0,1,LSG,1.301790281
KL Rahul,Navdeep Saini,2,4,2,0,1,LSG,1.29020979
KL Rahul,Navdeep Saini,2,4,5,0,1,LSG,1.29020979
KL Rahul,I Udana,2,5,1,0,1,LSG,1.754385965
KL Rahul,I Udana,2,5,3,0,1,LSG,1.754385965
KL Rahul,JD Unadkat,1,0,1,0,1,LSG,1.203910615
KL Rahul,JD Unadkat,1,0,5,0,1,LSG,1.203910615
KL Rahul,AS Rajpoot,1,1,2,0,1,LSG,1.342657343
KL Rahul,JD Unadkat,1,2,4,0,1,LSG,1.203910615
KL Rahul,JC Archer,1,3,6,0,1,LSG,0.822535211
KL Rahul,AS Rajpoot,1,4,1,0,1,LSG,1.342657343
KL Rahul,AS Rajpoot,1,4,5,0,1,LSG,1.342657343
KL Rahul,JC Archer,1,5,5,0,1,LSG,0.822535211
KL Rahul,PJ Cummins,2,0,2,0,1,LSG,1.213808463
KL Rahul,PJ Cummins,2,0,6,0,1,LSG,1.213808463
KL Rahul,M Prasidh Krishna,2,1,4,0,1,LSG,1.198924731
KL Rahul,PJ Cummins,2,2,1,0,1,LSG,1.213808463
KL Rahul,PJ Cummins,2,2,4,0,1,LSG,1.213808463
KL Rahul,PJ Cummins,2,4,2,0,1,LSG,1.213808463
KL Rahul,KL Nagarkoti,2,5,5,0,1,LSG,1.419354839
KL Rahul,TA Boult,2,0,1,0,1,LSG,1.115420129
KL Rahul,TA Boult,2,0,5,0,1,LSG,1.115420129
KL Rahul,KH Pandya,2,1,3,0,1,LSG,1.193029491
KL Rahul,DL Chahar,1,0,5,0,1,LSG,1.20018797
KL Rahul,SM Curran,1,1,5,0,1,LSG,1.213017751
KL Rahul,DL Chahar,1,2,5,0,1,LSG,1.20018797
KL Rahul,SM Curran,1,3,1,0,1,LSG,1.213017751
KL Rahul,SM Curran,1,3,3,0,1,LSG,1.213017751
KL Rahul,DL Chahar,1,4,4,0,1,LSG,1.20018797
KL Rahul,SN Thakur,1,5,3,0,1,LSG,1.34501845
KL Rahul,SN Thakur,1,5,6,0,1,LSG,1.34501845
KL Rahul,UT Yadav,1,0,2,0,1,LSG,1.157854985
KL Rahul,DW Steyn,1,4,2,0,1,LSG,0.946443515
KL Rahul,DW Steyn,1,4,6,0,1,LSG,0.946443515
KL Rahul,Navdeep Saini,1,5,1,0,1,LSG,1.29020979
KL Rahul,Navdeep Saini,1,5,8,0,1,LSG,1.29020979
KL Rahul,DL Chahar,1,0,1,0,1,LSG,1.20018797
KL Rahul,SM Curran,1,1,3,0,1,LSG,1.213017751
KL Rahul,SM Curran,1,1,6,0,1,LSG,1.213017751
KL Rahul,DL Chahar,1,2,4,0,1,LSG,1.20018797
KL Rahul,DL Chahar,1,2,6,0,1,LSG,1.20018797
KL Rahul,SM Curran,1,3,1,0,1,LSG,1.213017751
KL Rahul,SM Curran,1,3,5,0,1,LSG,1.213017751
KL Rahul,SN Thakur,1,4,3,0,1,LSG,1.34501845
KL Rahul,TA Boult,2,0,1,0,1,LSG,1.115420129
KL Rahul,JL Pattinson,2,1,4,0,1,LSG,1.345794393
KL Rahul,TA Boult,2,2,4,0,1,LSG,1.115420129
KL Rahul,KH Pandya,2,3,4,0,1,LSG,1.193029491
KL Rahul,KH Pandya,2,3,6,0,1,LSG,1.193029491
KL Rahul,JJ Bumrah,2,4,2,0,1,LSG,1.032291667
KL Rahul,A Nortje,2,0,3,0,1,LSG,1.17571885
KL Rahul,K Rabada,2,2,3,0,1,LSG,1.228476821
KL Rahul,K Rabada,2,2,6,0,1,LSG,1.228476821
KL Rahul,A Nortje,2,3,5,0,1,LSG,1.17571885
KL Rahul,MM Sharma,2,4,1,0,1,LSG,1.285714286
KL Rahul,KK Ahmed,2,2,3,0,1,LSG,1.267676768
KL Rahul,KK Ahmed,2,2,5,0,1,LSG,1.267676768
KL Rahul,Sandeep Sharma,2,3,2,0,1,LSG,1.084865629
KL Rahul,Sandeep Sharma,2,3,7,0,1,LSG,1.084865629
KL Rahul,B Kumar,2,4,5,0,1,LSG,0.92303433
KL Rahul,Rashid Khan,2,5,2,0,1,LSG,1.210526316
KL Rahul,Rashid Khan,2,5,6,0,1,LSG,1.210526316
KL Rahul,YS Chahal,2,5,5,0,1,LSG,1.301790281
KL Rahul,Rashid Khan,2,3,5,0,1,LSG,1.210526316
KL Rahul,B Kumar,2,4,2,0,1,LSG,0.92303433
KL Rahul,Mohammad Nabi,2,5,4,0,1,LSG,1.006666667
KL Rahul,BA Stokes,2,4,3,0,1,LSG,1.416216216
KL Rahul,TA Boult,1,2,5,0,1,LSG,1.115420129
KL Rahul,Avesh Khan,1,3,2,0,1,LSG,1.287709497
KL Rahul,Mohammed Shami,2,1,5,0,1,LSG,1.146297948
KL Rahul,CH Morris,2,4,2,0,2,LSG,1.145048815
KL Rahul,B Kumar,1,1,4,0,2,LSG,0.92303433
KL Rahul,B Kumar,1,3,4,0,2,LSG,0.92303433
KL Rahul,SP Narine,2,5,4,0,2,LSG,1.044340723
KL Rahul,DL Chahar,2,2,2,0,2,LSG,1.20018797
KL Rahul,JJ Bumrah,2,2,1,0,2,LSG,1.032291667
KL Rahul,K Rabada,2,1,5,0,2,LSG,1.228476821
KL Rahul,CH Morris,2,2,4,0,2,LSG,1.145048815
KL Rahul,JD Unadkat,1,2,3,0,2,LSG,1.203910615
KL Rahul,PJ Cummins,2,2,3,0,2,LSG,1.213808463
KL Rahul,PJ Cummins,2,4,6,0,2,LSG,1.213808463
KL Rahul,DL Chahar,1,0,1,0,2,LSG,1.20018797
KL Rahul,DL Chahar,1,2,2,0,2,LSG,1.20018797
KL Rahul,Navdeep Saini,1,3,4,0,2,LSG,1.29020979
KL Rahul,JL Pattinson,2,1,7,0,2,LSG,1.345794393
KL Rahul,MM Sharma,2,1,2,0,2,LSG,1.285714286
KL Rahul,B Kumar,2,4,1,0,2,LSG,0.92303433
KL Rahul,B Kumar,2,4,2,0,2,LSG,0.92303433
KL Rahul,JC Archer,2,3,5,0,2,LSG,0.822535211
KL Rahul,TA Boult,2,0,2,0,2,LSG,1.115420129
KL Rahul,KL Nagarkoti,2,5,2,0,3,LSG,1.419354839
KL Rahul,Kartik Tyagi,2,2,5,0,4,LSG,1.456521739
KL Rahul,C Sakariya,2,3,1,0,4,LSG,1.034285714
KL Rahul,B Kumar,1,1,3,0,4,LSG,0.92303433
KL Rahul,Sandeep Sharma,1,2,5,0,4,LSG,1.084865629
KL Rahul,B Kumar,1,3,5,0,4,LSG,0.92303433
KL Rahul,TG Southee,2,2,3,0,4,LSG,1.203761755
KL Rahul,DL Chahar,2,0,5,0,4,LSG,1.20018797
KL Rahul,DL Chahar,2,0,7,0,4,LSG,1.20018797
KL Rahul,JR Hazlewood,2,3,2,0,4,LSG,1.193146417
KL Rahul,JR Hazlewood,2,3,3,0,4,LSG,1.193146417
KL Rahul,Mohammed Siraj,2,2,1,0,4,LSG,1.327922078
KL Rahul,PJ Cummins,1,1,7,0,4,LSG,1.213808463
KL Rahul,SP Narine,1,3,1,0,4,LSG,1.044340723
KL Rahul,KH Pandya,2,1,2,0,4,LSG,1.193029491
KL Rahul,KH Pandya,2,1,3,0,4,LSG,1.193029491
KL Rahul,CR Woakes,1,0,4,0,4,LSG,1.390532544
KL Rahul,LI Meriwala,1,1,1,0,4,LSG,2.076923077
KL Rahul,R Ashwin,1,4,5,0,4,LSG,1.034958602
KL Rahul,K Rabada,1,5,1,0,4,LSG,1.228476821
KL Rahul,C Sakariya,1,0,6,0,4,LSG,1.034285714
KL Rahul,AR Patel,2,2,1,0,4,LSG,1.194954128
KL Rahul,Navdeep Saini,2,1,2,0,4,LSG,1.29020979
KL Rahul,JC Archer,1,3,1,0,4,LSG,0.822535211
KL Rahul,JC Archer,1,3,2,0,4,LSG,0.822535211
KL Rahul,JC Archer,1,3,3,0,4,LSG,0.822535211
KL Rahul,AS Rajpoot,1,4,7,0,4,LSG,1.342657343
KL Rahul,M Prasidh Krishna,2,1,2,0,4,LSG,1.198924731
KL Rahul,PJ Cummins,2,4,5,0,4,LSG,1.213808463
KL Rahul,KL Nagarkoti,2,5,4,0,4,LSG,1.419354839
KL Rahul,TA Boult,2,2,2,0,4,LSG,1.115420129
KL Rahul,TA Boult,2,2,3,0,4,LSG,1.115420129
KL Rahul,TA Boult,2,2,7,0,4,LSG,1.115420129
KL Rahul,SM Curran,1,1,3,0,4,LSG,1.213017751
KL Rahul,DL Chahar,1,2,3,0,4,LSG,1.20018797
KL Rahul,SM Curran,1,3,6,0,4,LSG,1.213017751
KL Rahul,UT Yadav,1,0,6,0,4,LSG,1.157854985
KL Rahul,DW Steyn,1,1,3,0,4,LSG,0.946443515
KL Rahul,DW Steyn,1,1,4,0,4,LSG,0.946443515
KL Rahul,Navdeep Saini,1,3,5,0,4,LSG,1.29020979
KL Rahul,SN Thakur,1,4,1,0,4,LSG,1.34501845
KL Rahul,SN Thakur,1,4,2,0,4,LSG,1.34501845
KL Rahul,TA Boult,2,0,6,0,4,LSG,1.115420129
KL Rahul,A Nortje,2,3,2,0,4,LSG,1.17571885
KL Rahul,A Nortje,2,3,4,0,4,LSG,1.17571885
KL Rahul,Sandeep Sharma,2,3,5,0,4,LSG,1.084865629
KL Rahul,UT Yadav,2,3,6,0,4,LSG,1.157854985
KL Rahul,YS Chahal,2,5,3,0,4,LSG,1.301790281
KL Rahul,B Kumar,2,4,1,0,4,LSG,0.92303433
KL Rahul,Avesh Khan,1,1,6,0,4,LSG,1.287709497
KL Rahul,TA Boult,1,2,4,0,4,LSG,1.115420129
KL Rahul,LE Plunkett,1,4,2,0,4,LSG,1.568181818
KL Rahul,CR Woakes,1,0,6,0,4,LSG,1.390532544
KL Rahul,TA Boult,2,0,5,0,4,LSG,1.115420129
KL Rahul,TA Boult,2,0,6,0,4,LSG,1.115420129
KL Rahul,Mohammed Shami,2,1,4,0,4,LSG,1.146297948
KL Rahul,A Mishra,2,2,1,0,4,LSG,1.167832168
KL Rahul,A Mishra,2,2,4,0,4,LSG,1.167832168
KL Rahul,A Mishra,2,2,5,0,4,LSG,1.167832168
KL Rahul,C Sakariya,2,3,2,0,6,LSG,1.034285714
KL Rahul,C Sakariya,2,3,3,0,6,LSG,1.034285714
KL Rahul,DL Chahar,2,2,1,0,6,LSG,1.20018797
KL Rahul,JR Hazlewood,2,3,5,0,6,LSG,1.193146417
KL Rahul,Mohammed Siraj,2,2,4,0,6,LSG,1.327922078
KL Rahul,Shahbaz Ahmed,2,4,1,0,6,LSG,1.345679012
KL Rahul,PJ Cummins,1,5,3,0,6,LSG,1.213808463
KL Rahul,JJ Bumrah,2,2,5,0,6,LSG,1.032291667
KL Rahul,DR Sams,2,0,4,0,6,LSG,1.026041667
KL Rahul,CH Morris,2,2,6,0,6,LSG,1.145048815
KL Rahul,Navdeep Saini,2,4,1,0,6,LSG,1.29020979
KL Rahul,TA Boult,2,2,5,0,6,LSG,1.115420129
KL Rahul,DL Chahar,1,2,3,0,6,LSG,1.20018797
KL Rahul,MM Sharma,2,1,4,0,6,LSG,1.285714286
KL Rahul,KK Ahmed,2,2,2,0,6,LSG,1.267676768
KL Rahul,YS Chahal,2,5,2,0,6,LSG,1.301790281
KL Rahul,Avesh Khan,1,3,1,0,6,LSG,1.287709497
